timestamp,value,classification,Date,shift,change
1733808600,78,Extreme Greed,2024-12-10,Extreme Greed,
1733895000,74,Greed,2024-12-11,Extreme Greed,Extreme Greed→Greed
1733981400,83,Extreme Greed,2024-12-12,Greed,Greed→Extreme Greed
1734067800,76,Extreme Greed,2024-12-13,Extreme Greed,
1734154200,83,Extreme Greed,2024-12-14,Extreme Greed,
1734240600,80,Extreme Greed,2024-12-15,Extreme Greed,
1734327000,83,Extreme Greed,2024-12-16,Extreme Greed,
1734413400,87,Extreme Greed,2024-12-17,Extreme Greed,
1734499800,81,Extreme Greed,2024-12-18,Extreme Greed,
1734586200,75,Extreme Greed,2024-12-19,Extreme Greed,
1734672600,74,Greed,2024-12-20,Extreme Greed,Extreme Greed→Greed
1734759000,73,Greed,2024-12-21,Greed,
1734845400,73,Greed,2024-12-22,Greed,
1734931800,70,Greed,2024-12-23,Greed,
1735018200,73,Greed,2024-12-24,Greed,
1735104600,73,Greed,2024-12-25,Greed,
1735191000,79,Extreme Greed,2024-12-26,Greed,Greed→Extreme Greed
1735277400,74,Greed,2024-12-27,Extreme Greed,Extreme Greed→Greed
1735363800,72,Greed,2024-12-28,Greed,
1735450200,73,Greed,2024-12-29,Greed,
1735536600,65,Greed,2024-12-30,Greed,
1735623000,64,Greed,2024-12-31,Greed,
1735709400,66,Greed,2025-01-01,Greed,
1735795800,70,Greed,2025-01-02,Greed,
1735882200,74,Greed,2025-01-03,Greed,
1735968600,73,Greed,2025-01-04,Greed,
1736055000,72,Greed,2025-01-05,Greed,
1736141400,76,Extreme Greed,2025-01-06,Greed,Greed→Extreme Greed
1736227800,78,Extreme Greed,2025-01-07,Extreme Greed,
1736314200,70,Greed,2025-01-08,Extreme Greed,Extreme Greed→Greed
1736400600,69,Greed,2025-01-09,Greed,
1736487000,50,Neutral,2025-01-10,Greed,Greed→Neutral
1736573400,69,Greed,2025-01-11,Neutral,Neutral→Greed
1736659800,62,Greed,2025-01-12,Greed,
1736746200,61,Greed,2025-01-13,Greed,
1736832600,63,Greed,2025-01-14,Greed,
1736919000,70,Greed,2025-01-15,Greed,
1737005400,75,Extreme Greed,2025-01-16,Greed,Greed→Extreme Greed
1737091800,75,Extreme Greed,2025-01-17,Extreme Greed,
1737178200,77,Extreme Greed,2025-01-18,Extreme Greed,
1737264600,77,Extreme Greed,2025-01-19,Extreme Greed,
1737351000,76,Extreme Greed,2025-01-20,Extreme Greed,
1737437400,76,Extreme Greed,2025-01-21,Extreme Greed,
1737523800,84,Extreme Greed,2025-01-22,Extreme Greed,
1737610200,75,Extreme Greed,2025-01-23,Extreme Greed,
1737696600,75,Extreme Greed,2025-01-24,Extreme Greed,
1737783000,75,Extreme Greed,2025-01-25,Extreme Greed,
1737869400,73,Greed,2025-01-26,Extreme Greed,Extreme Greed→Greed
1737955800,71,Greed,2025-01-27,Greed,
1738042200,72,Greed,2025-01-28,Greed,
1738128600,72,Greed,2025-01-29,Greed,
1738215000,70,Greed,2025-01-30,Greed,
1738301400,76,Extreme Greed,2025-01-31,Greed,Greed→Extreme Greed
1738387800,68,Greed,2025-02-01,Extreme Greed,Extreme Greed→Greed
1738474200,60,Greed,2025-02-02,Greed,
1738560600,44,Fear,2025-02-03,Greed,Greed→Fear
1738647000,72,Greed,2025-02-04,Fear,Fear→Greed
1738733400,54,Neutral,2025-02-05,Greed,Greed→Neutral
1738819800,49,Neutral,2025-02-06,Neutral,
1738906200,44,Fear,2025-02-07,Neutral,Neutral→Fear
1738992600,44,Fear,2025-02-08,Fear,
1739079000,46,Neutral,2025-02-09,Fear,Fear→Neutral
1739165400,43,Fear,2025-02-10,Neutral,Neutral→Fear
1739251800,47,Neutral,2025-02-11,Fear,Fear→Neutral
1739338200,46,Neutral,2025-02-12,Neutral,
1739424600,50,Neutral,2025-02-13,Neutral,
1739511000,48,Neutral,2025-02-14,Neutral,
1739597400,50,Neutral,2025-02-15,Neutral,
1739683800,54,Neutral,2025-02-16,Neutral,
1739770200,51,Neutral,2025-02-17,Neutral,
1739856600,47,Neutral,2025-02-18,Neutral,
1739943000,44,Fear,2025-02-19,Neutral,Neutral→Fear
1740029400,49,Neutral,2025-02-20,Fear,Fear→Neutral
1740115800,55,Greed,2025-02-21,Neutral,Neutral→Greed
1740202200,49,Neutral,2025-02-22,Greed,Greed→Neutral
1740288600,50,Neutral,2025-02-23,Neutral,
1740375000,49,Neutral,2025-02-24,Neutral,
1740461400,25,Fear,2025-02-25,Neutral,Neutral→Fear
1740547800,21,Extreme Fear,2025-02-26,Fear,Fear→Extreme Fear
1740634200,10,Extreme Fear,2025-02-27,Extreme Fear,
1740720600,16,Extreme Fear,2025-02-28,Extreme Fear,
1740807000,20,Extreme Fear,2025-03-01,Extreme Fear,
1740893400,26,Fear,2025-03-02,Extreme Fear,Extreme Fear→Fear
1740979800,33,Fear,2025-03-03,Fear,
1741066200,15,Extreme Fear,2025-03-04,Fear,Fear→Extreme Fear
1741152600,20,Extreme Fear,2025-03-05,Extreme Fear,
1741239000,25,Fear,2025-03-06,Extreme Fear,Extreme Fear→Fear
1741325400,34,Fear,2025-03-07,Fear,
1741411800,28,Fear,2025-03-08,Fear,
1741498200,27,Fear,2025-03-09,Fear,
1741584600,20,Extreme Fear,2025-03-10,Fear,Fear→Extreme Fear
1741671000,24,Extreme Fear,2025-03-11,Extreme Fear,
1741757400,34,Fear,2025-03-12,Extreme Fear,Extreme Fear→Fear
1741843800,45,Neutral,2025-03-13,Fear,Fear→Neutral
1741930200,27,Fear,2025-03-14,Neutral,Neutral→Fear
1742016600,46,Neutral,2025-03-15,Fear,Fear→Neutral
1742103000,30,Fear,2025-03-16,Neutral,Neutral→Fear
1742189400,32,Fear,2025-03-17,Fear,
1742275800,34,Fear,2025-03-18,Fear,
1742362200,32,Fear,2025-03-19,Fear,
1742448600,49,Neutral,2025-03-20,Fear,Fear→Neutral
1742535000,31,Fear,2025-03-21,Neutral,Neutral→Fear
1742621400,32,Fear,2025-03-22,Fear,
1742707800,30,Fear,2025-03-23,Fear,
1742794200,45,Neutral,2025-03-24,Fear,Fear→Neutral
1742880600,46,Neutral,2025-03-25,Neutral,
1742967000,47,Neutral,2025-03-26,Neutral,
1743053400,40,Fear,2025-03-27,Neutral,Neutral→Fear
1743139800,44,Fear,2025-03-28,Fear,
1743226200,26,Fear,2025-03-29,Fear,
1743312600,32,Fear,2025-03-30,Fear,
1743399000,34,Fear,2025-03-31,Fear,
1743485400,34,Fear,2025-04-01,Fear,
1743571800,44,Fear,2025-04-02,Fear,
1743658200,25,Fear,2025-04-03,Fear,
1743744600,28,Fear,2025-04-04,Fear,
1743831000,30,Fear,2025-04-05,Fear,
1743917400,34,Fear,2025-04-06,Fear,
1744003800,23,Extreme Fear,2025-04-07,Fear,Fear→Extreme Fear
1744090200,24,Extreme Fear,2025-04-08,Extreme Fear,
1744176600,18,Extreme Fear,2025-04-09,Extreme Fear,
1744263000,39,Fear,2025-04-10,Extreme Fear,Extreme Fear→Fear
1744349400,25,Fear,2025-04-11,Fear,
1744435800,43,Fear,2025-04-12,Fear,
1744522200,45,Neutral,2025-04-13,Fear,Fear→Neutral
1744608600,31,Fear,2025-04-14,Neutral,Neutral→Fear
1744695000,38,Fear,2025-04-15,Fear,
1744781400,29,Fear,2025-04-16,Fear,
1744867800,30,Fear,2025-04-17,Fear,
1744954200,33,Fear,2025-04-18,Fear,
1745040600,32,Fear,2025-04-19,Fear,
1745127000,37,Fear,2025-04-20,Fear,
1745213400,39,Fear,2025-04-21,Fear,
1745299800,47,Neutral,2025-04-22,Fear,Fear→Neutral
1745386200,72,Greed,2025-04-23,Neutral,Neutral→Greed
1745472600,63,Greed,2025-04-24,Greed,
1745559000,60,Greed,2025-04-25,Greed,
1745645400,65,Greed,2025-04-26,Greed,
1745731800,61,Greed,2025-04-27,Greed,
1745818200,54,Neutral,2025-04-28,Greed,Greed→Neutral
1745904600,60,Greed,2025-04-29,Neutral,Neutral→Greed
1745991000,56,Greed,2025-04-30,Greed,
1746077400,53,Neutral,2025-05-01,Greed,Greed→Neutral
1746163800,67,Greed,2025-05-02,Neutral,Neutral→Greed
